match_url,team,opponent,winner,player,agents,vlr_rating,acs,kills,deaths,assists,is_winner,scraped_at,team_score,opp_score
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Ivy,Viper,1.06,200.0,17,15,3,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Xross,Phoenix,1.05,214.0,17,16,8,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Rb,Harbor,0.99,221.0,17,18,12,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Francis,Sova,0.88,160.0,13,15,1,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Dambi,Neon,0.5,164.0,13,21,3,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,jawgemo,Kayo,1.49,285.0,27,16,8,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,leaf,Viper,1.17,220.0,18,14,5,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,trent,Sova,1.1,191.0,15,14,9,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,valyn,Astra,0.99,183.0,13,15,11,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,BABYBAY,Neon,0.59,145.0,12,18,5,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Francis,Sova;Breach,1.2,202.0,54,44,21,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Xross,Phoenix;Fade,1.14,209.0,51,50,30,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Dambi,Neon,0.96,240.0,59,60,17,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Rb,Harbor;Omen,0.96,178.0,43,50,38,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Ivy,Viper;Cypher,0.95,180.0,46,49,16,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,trent,Sova;Skye,1.28,222.0,56,42,27,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,leaf,Viper;Sage;Cypher,1.11,222.0,57,48,22,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,valyn,Astra;Omen,0.96,193.0,46,50,31,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,jawgemo,Kayo;Neon;Phoenix,0.9,218.0,57,59,20,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,BABYBAY,Neon;Chamber;Jett,0.7,149.0,37,54,13,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Ivy,Cypher,1.22,226.0,21,18,6,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Francis,Breach,1.18,175.0,17,16,14,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Xross,Fade,1.12,173.0,14,17,14,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Rb,Omen,0.91,156.0,14,18,9,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Dambi,Neon,0.86,253.0,21,23,6,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,trent,Skye,1.37,255.0,22,15,12,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,leaf,Sage,1.25,241.0,23,16,11,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,valyn,Omen,1.1,227.0,20,18,14,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,BABYBAY,Chamber,0.87,151.0,14,17,4,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,jawgemo,Neon,0.48,154.0,13,21,5,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Francis,Sova,1.54,270.0,24,13,6,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Dambi,Neon,1.53,304.0,25,16,8,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Xross,Phoenix,1.26,240.0,20,17,8,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Rb,Omen,0.99,158.0,12,14,17,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,Nongshim RedForce,G2 Esports,Nongshim RedForce,Ivy,Cypher,0.52,115.0,8,16,7,True,2026-07-09T17:25:30,2,1
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,trent,Sova,1.37,219.0,19,13,6,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,leaf,Cypher,0.88,204.0,16,18,6,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,jawgemo,Phoenix,0.79,214.0,17,22,7,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,valyn,Omen,0.78,168.0,13,17,6,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706768/nongshim-redforce-vs-g2-esports-esports-world-cup-2026-decider-c,G2 Esports,Nongshim RedForce,Nongshim RedForce,BABYBAY,Jett,0.6,150.0,11,19,4,False,2026-07-09T17:25:30,1,2
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,Xi Lai Gaming,G2 Esports,G2 Esports,Lysoar,Vyse,1.12,236.0,17,18,5,False,2026-07-09T17:25:32,0,2
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,Xi Lai Gaming,G2 Esports,G2 Esports,Rarga,Jett,1.11,259.0,18,18,2,False,2026-07-09T17:25:32,0,2
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,Xi Lai Gaming,G2 Esports,G2 Esports,happywei,Omen,0.96,197.0,12,16,9,False,2026-07-09T17:25:32,0,2
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,Xi Lai Gaming,G2 Esports,G2 Esports,NoMan,Raze,0.86,170.0,12,15,2,False,2026-07-09T17:25:32,0,2
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,Xi Lai Gaming,G2 Esports,G2 Esports,WsLeo,Fade,0.16,47.0,1,17,5,False,2026-07-09T17:25:32,0,2
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,G2 Esports,Xi Lai Gaming,G2 Esports,jawgemo,Raze,1.49,286.0,21,11,3,True,2026-07-09T17:25:32,2,0
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,G2 Esports,Xi Lai Gaming,G2 Esports,leaf,Viper,1.49,246.0,19,9,11,True,2026-07-09T17:25:32,2,0
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,G2 Esports,Xi Lai Gaming,G2 Esports,valyn,Omen,1.19,218.0,19,11,4,True,2026-07-09T17:25:32,2,0
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,G2 Esports,Xi Lai Gaming,G2 Esports,BABYBAY,Vyse,0.89,220.0,14,15,7,True,2026-07-09T17:25:32,2,0
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,G2 Esports,Xi Lai Gaming,G2 Esports,trent,Skye,0.78,179.0,11,14,5,True,2026-07-09T17:25:32,2,0
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,Xi Lai Gaming,G2 Esports,G2 Esports,Lysoar,Vyse;Omen,1.14,228.0,36,34,10,False,2026-07-09T17:25:32,0,2
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,Xi Lai Gaming,G2 Esports,G2 Esports,Rarga,Jett;Phoenix,0.98,215.0,32,33,6,False,2026-07-09T17:25:32,0,2
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,Xi Lai Gaming,G2 Esports,G2 Esports,happywei,Omen;Viper,0.89,208.0,27,33,15,False,2026-07-09T17:25:32,0,2
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,Xi Lai Gaming,G2 Esports,G2 Esports,NoMan,Raze;Jett,0.86,189.0,29,32,2,False,2026-07-09T17:25:32,0,2
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,Xi Lai Gaming,G2 Esports,G2 Esports,WsLeo,Fade;Sova,0.4,87.0,10,33,8,False,2026-07-09T17:25:32,0,2
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,G2 Esports,Xi Lai Gaming,G2 Esports,leaf,Viper,1.35,253.0,38,24,17,True,2026-07-09T17:25:32,2,0
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,G2 Esports,Xi Lai Gaming,G2 Esports,trent,Skye;Sova,1.26,218.0,34,24,10,True,2026-07-09T17:25:32,2,0
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,G2 Esports,Xi Lai Gaming,G2 Esports,valyn,Omen;Astra,1.11,196.0,32,25,14,True,2026-07-09T17:25:32,2,0
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,G2 Esports,Xi Lai Gaming,G2 Esports,jawgemo,Raze;Kayo,1.01,210.0,29,29,17,True,2026-07-09T17:25:32,2,0
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,G2 Esports,Xi Lai Gaming,G2 Esports,BABYBAY,Vyse;Neon,0.96,230.0,32,32,10,True,2026-07-09T17:25:32,2,0
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,Xi Lai Gaming,G2 Esports,G2 Esports,Lysoar,Omen,1.16,220.0,19,16,5,False,2026-07-09T17:25:32,0,2
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,Xi Lai Gaming,G2 Esports,G2 Esports,Rarga,Phoenix,0.86,170.0,14,15,4,False,2026-07-09T17:25:32,0,2
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,Xi Lai Gaming,G2 Esports,G2 Esports,NoMan,Jett,0.86,207.0,17,17,0,False,2026-07-09T17:25:32,0,2
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,Xi Lai Gaming,G2 Esports,G2 Esports,happywei,Viper,0.82,218.0,15,17,6,False,2026-07-09T17:25:32,0,2
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,Xi Lai Gaming,G2 Esports,G2 Esports,WsLeo,Sova,0.62,126.0,9,16,3,False,2026-07-09T17:25:32,0,2
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,G2 Esports,Xi Lai Gaming,G2 Esports,trent,Sova,1.7,256.0,23,10,5,True,2026-07-09T17:25:32,2,0
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,G2 Esports,Xi Lai Gaming,G2 Esports,leaf,Viper,1.23,259.0,19,15,6,True,2026-07-09T17:25:32,2,0
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,G2 Esports,Xi Lai Gaming,G2 Esports,valyn,Astra,1.03,173.0,13,14,10,True,2026-07-09T17:25:32,2,0
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,G2 Esports,Xi Lai Gaming,G2 Esports,BABYBAY,Neon,1.02,240.0,18,17,3,True,2026-07-09T17:25:32,2,0
https://www.vlr.gg/706767/xi-lai-gaming-vs-g2-esports-esports-world-cup-2026-elim-c,G2 Esports,Xi Lai Gaming,G2 Esports,jawgemo,Kayo,0.57,134.0,8,18,14,True,2026-07-09T17:25:32,2,0
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,FNATIC,Natus Vincere,Natus Vincere,Alfajer,Cypher,1.17,191.0,20,15,6,False,2026-07-09T17:25:34,1,2
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,FNATIC,Natus Vincere,Natus Vincere,kaajak,Neon,1.16,231.0,23,18,3,False,2026-07-09T17:25:34,1,2
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,FNATIC,Natus Vincere,Natus Vincere,crashies,Sova,1.13,205.0,18,17,11,False,2026-07-09T17:25:34,1,2
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,FNATIC,Natus Vincere,Natus Vincere,CyvOph,Kayo,1.05,200.0,18,20,15,False,2026-07-09T17:25:34,1,2
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,FNATIC,Natus Vincere,Natus Vincere,Boaster,Omen,0.75,178.0,16,19,12,False,2026-07-09T17:25:34,1,2
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,Natus Vincere,FNATIC,Natus Vincere,hiro,Cypher,1.22,216.0,23,18,4,True,2026-07-09T17:25:34,2,1
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,Natus Vincere,FNATIC,Natus Vincere,Filu,Phoenix,1.07,220.0,21,20,7,True,2026-07-09T17:25:34,2,1
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,Natus Vincere,FNATIC,Natus Vincere,chloric,Sova,1.0,147.0,12,16,8,True,2026-07-09T17:25:34,2,1
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,Natus Vincere,FNATIC,Natus Vincere,Ruxic,Omen,0.97,185.0,19,19,12,True,2026-07-09T17:25:34,2,1
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,Natus Vincere,FNATIC,Natus Vincere,ExiT,Neon,0.63,156.0,14,22,4,True,2026-07-09T17:25:34,2,1
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,FNATIC,Natus Vincere,Natus Vincere,CyvOph,Kayo;Viper;Phoenix,1.15,231.0,58,55,30,False,2026-07-09T17:25:34,1,2
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,FNATIC,Natus Vincere,Natus Vincere,crashies,Sova;Skye;Fade,1.07,181.0,48,46,26,False,2026-07-09T17:25:34,1,2
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,FNATIC,Natus Vincere,Natus Vincere,Alfajer,Cypher;Waylay,1.04,208.0,57,50,9,False,2026-07-09T17:25:34,1,2
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,FNATIC,Natus Vincere,Natus Vincere,kaajak,Neon,0.92,193.0,53,56,15,False,2026-07-09T17:25:34,1,2
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,FNATIC,Natus Vincere,Natus Vincere,Boaster,Omen;Astra;Brimstone,0.91,178.0,46,51,25,False,2026-07-09T17:25:34,1,2
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,Natus Vincere,FNATIC,Natus Vincere,Ruxic,Omen,1.1,191.0,55,48,26,True,2026-07-09T17:25:34,2,1
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,Natus Vincere,FNATIC,Natus Vincere,Filu,Phoenix;Raze;Chamber,1.0,207.0,56,55,18,True,2026-07-09T17:25:34,2,1
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,Natus Vincere,FNATIC,Natus Vincere,hiro,Cypher;Viper,0.99,202.0,56,53,11,True,2026-07-09T17:25:34,2,1
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,Natus Vincere,FNATIC,Natus Vincere,chloric,Sova;Fade,0.91,147.0,39,47,18,True,2026-07-09T17:25:34,2,1
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,Natus Vincere,FNATIC,Natus Vincere,ExiT,Neon,0.84,202.0,52,59,14,True,2026-07-09T17:25:34,2,1
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,FNATIC,Natus Vincere,Natus Vincere,CyvOph,Viper,1.4,259.0,21,17,10,False,2026-07-09T17:25:34,1,2
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,FNATIC,Natus Vincere,Natus Vincere,crashies,Skye,1.13,153.0,13,13,10,False,2026-07-09T17:25:34,1,2
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,FNATIC,Natus Vincere,Natus Vincere,Alfajer,Waylay,0.94,188.0,16,16,1,False,2026-07-09T17:25:34,1,2
https://www.vlr.gg/674862/fnatic-vs-natus-vincere-esports-world-cup-2026-emea-qualifier-stage-2-lr2,FNATIC,Natus Vincere,Natus Vincere,Boaster,Astra,0.92,179.0,15,17,6,False,2026-07-09T17:25:34,1,2
